tweet_id,tweet
1233036104904957952,@5th_kolonka Прикольно в этом высере что Арбидол в Китае признали эффективным против того вируса и профилактики. 😂😂😂
1144579716252413957,"У нас в поликлинике неоднозначно: либо 10 дней гомеопатии и осложнений, либо (ну тут конечно не просто кашель) при пневмонии сразу со старта левофлоксацин А ещё разговаривать разговоры это же СЛОЖНА и ДОЛГО ))1))"
347251612529594369,"@xaxatysja Полезные бактерии(бифидум сперва), побольше витаминов(горсть), Сбить температуру парацетамол."
535175333134479362,"@JackRevelator ну лучше выпить более сильное обезболивающее, чем сажать печень и сердце лошадиной дозой парацетамола. имхо, но я не медик)"
728504398704484352,@fish_sleeps @f_amnd @RitmSoul снимает симптомы и препятствует работе иммунной системы (снижает температуру - главное дв там парацетамол)
127697645337722880,"@lyalkaknopkina Я лично от похмелюги лечусь с вечера,- выпиваю стакан воды с двумя колёсами парацетамола перед тем, как упасть в кровать"
321914819898916864,"Мама! У меня температуру сбил какой-то парацетамол! ПАРАЦЕТАМОЛ СБИЛ, ГОВОРЮ!! Вызывай доктора-хуёктора!!!"
958254315520569345,"@webholt @Kukunyaha Пойду ка в аптеку, а ощущение температуры и разбитости нимесил/парацетамол ?"
1221693085815574528,"По радио рекламируют Арбидол как эффективное средство против коронавируса 🤦‍♂️  А китайцы-то, бедные, не знают."
713674820802715648,Помогает ли АРБИДОЛ при профилактике гриппа?
265121510644121600,"@NadyaART В самом начале простуды принимай ""Арбидол"" и всякие растворимые штуки наподобие ""Антигриппина"" или того же ""Терафлю"". И варенье."
386743003865292801,"Можно долго и тщетно лечить простуду народными средствами, а потом плюнуть, выпить азитромицина и проснуться поутру совсем здоровой."
1323616612893806593,@elipie_ @PinkNanoe Парацетамол же от температуры-
255716965224706048,Хочешь знать как быть беременной? Парацетамол - уже тошнит!
631217275752849408,"@skoptofobiya от боли в голове-парацетамол,от разрывов-нимесил)"
341792708408512513,азитромицин не оказывает существенного влияния на их функцию. Азитромицин сохраняется в бактерицидных концентрациях в очаге воспаления в
1058745237361836033,"я сегодня плохо выгляжу или в аптеке не было обычного арбидола, а только ультра"
805414081553436672,вкололи анальгин с димедролом.м сказали пить парацетамол в таблетках а не во всех этих порошках  :| и что это лёгкий бронхит или трахеит :|
1277938128452550660,"сбила температуру с 37,5 до 35 кагоцелом и парацетамолом"
455443497353740288,"@Yumki_x3 парацетамол херня, глицин как снотворное действует. Засыпаешь сразу и крепко, и с утра с трудом просыпаешься"
585177134680842240,Очень болит голова. Прям взрывается. Японские лекарства не берут. Надеюсь дома еще остался парацетамол Тт
1317065422496292870,@ProtasovaL Какой тут у нас в деревне врач? Одна приезжает из города. Чтобы она мне ОРЗ прописала и арбидол?
516281350517972993,"Температура уже 37, иду в аптеку за парацетамолом и анальгином, ибо ночью не будет чем ее сбивать"
1244023919159447554,"@TSgdalinka долбанные леденцы от кашля и таблетки обезбаливающие обошлись сегодня  почти в 400грн, парацетамола нет"
534758758430572544,"Живу сейчас только на парацетамоле. Угораздило же меня простыть,да и в самое такое время,когда болеть вообще,ну,вообще не надо."
692201608810254337,"@glam_evil @fd00ch @smthmedical ""температура была, я парацетамол принял 4 часа назад"""
1012081724476547072,болит нос будто его в зюзю хуирнули  может парацетамол выпить?!
867088420119728128,"я скоро подавлюсь парацетамолом, достала температура"
416295571453116416,"В порошки от простуды входят парацетамол, ацетилсалициловая и Аскорбиновая кислоты. Стоимость смеси: 2,79 у меня вышла)"
29549518783,"Всем привет!Пью парацетамол,запиваю терафлю - простыла. Рекомендую уклоняться от заболевших коллег, как в Матрице:)Хорошего дня!"
778645228664266755,"@kosinskaya в Англии есть два лекарства от гриппа: парацетамол и витамин С. Запасайся в ближайшем Boots и поправляйся поскорее, пожалуйста!"
193396219182186497,@abramov_lex покупай азитромицин форте - завтра и гланды пройдут и лимфаузлы уменьшатся и вкус начнешь чувствовать)
1355623902500810758,"от Триттико жутко болит голова и  мышцы посылают нахой, но без него я опять стану всеобъемлющей пустотой."
1186200570408984578,я сильна в своём намерении накатить парацетамола так что может выпью простудный пакетик нож в печень никто не вечен
10326789272,@farion2010 нужно принимать какой-то иммуномодулятор типа арбидола и тогда справишься с простудой раза в два быстрее
501988527291514880,Но прием азитромицина увеличивал концентрацию фосфорилированного зидовудина в мононуклеарах периферического кровообращения.
501762528482197505,Азитромицин может спровоцировать развитие миастенического синдрома или вызвать обострение миастении гравис.
49312422531575808,"Чета я умираю прям :( слабость накрыла. Арбидол, помогай уже!"
1023540383773601793,"За 1,5 суток выжрала ЧЕТЫРЕ(4) ТАБЛЕТКИ ПАРАЦЕТАМОЛА хотя для меня норма это половина таблетки в сутки ну шо ж"
710642417196736512,Житель Камчатки продал ФСКН парацетамол вместо наркотиков: Возбуждено уголовное дело по ч.1 ст. 159 УК РФ (мошенничество)
149529336691687424,@imago_kitchen @kag_be парацетамолом сбивать кашель и насморк - это как бы не ок
1262508952056745994,"@CoronaviridaeRu Диарею вызывает азитромицин, а не гидроксихлорохин😏"
484846978917212160,почему бы не принять парацетамол при повышении давления?)
728653341903880192,"@Ikiti_Pikiti @rainbowinpink нет, выше, кашель редкий, когда дышала прям слышно было мокроту в горле, амоксицилин не помог, а азитромицин да"
147112816850124801,блять.единственная круглосуточная аптека на районе и фармацевт спит.полчаса звонила в дверь.придется жрать парацетамол от зубной боли.
812999514651037696,@alduckz аспирин обязательно при высокой t° кровь разжижить надо и парацетамол
1240561576320647168,"@LordOfBoredom Не охота искать ссылки, но не стоит есть ибупрофен при ветрянке. И нимесулид с аспирином не стоит. Парацетамол можно."
843746540892184576,"в 21 веке дегроды все еще сбивают температуру 38С, лечат простуду парацетамолом и думают, что молочница - зппп нихуя естественный отбор прет"
695341087238426624,"лол скорая измерила температуру: и там 39,5 🌚  щупали живот, не определили причину, и дали парацетамол   мооожет быть это кишечная инфекция🌚"
235407216813932544,"Вредно держать телефон у сердца?Ахах да не смешите. Я запиваю парацетамол алкоголем, мучу кальян на паленом вискаре и ебашу по 3 лошки кофе"
25030968803,"Только сейчас понял, что голова болит уже второй день и парацетамол, выпитый в количестве аж 3 таблеток, все не помогает."
790995211229036545,@teewark парацетамол банальный выпей сколько вообще температура?
458929829971509248,"приняв парацетамол, не стоит читать художественную литру или смотреть мелодрамы, они могут способствовать упадническому настроению"
777037025350385664,"@undrtle я вчера приянла антибиотик а парацетамол для температуры не нашла так что сейчас сижу с 38,7 ))))"
324759333407694849,"пью дрянь с парацетамолом и прям вижу, как печень кричит мне, что я ахуела в этой жизни"
1047903518298923008,"Мне некогда гуглить, но стало интересно, по какому механизму парацетамол вызывает сонливость?"
1205560982891876352,"@Miupeau чай пей с имбирем и лимоном, и под одеяло. От температуры парацетамол выпей"
1259944752306434049,@Nelichka66 @khlebnikoff Только его! Не парацетамол. Аспирин предотвращает микротромбоз в капиллярах лёгочной ткани.
1042481803884462080,"у меня резко ни с того ни с сего подскочила темпа, а парацетамол, найденный в аптечке, уже просрочен хд"
29803046410129408,"Одолела мерзкая простуда перед ответственным мероприятием! Коктель - кофе+аспирин+арбидол, хоть как то спасает!"
564511236692660225,"@bartsimpsonkrut амоксицилин-это антибиотик. Парацетамол, молодец. Сколько дней температура?"
502483815798157316,"Неувязка в том, что соединение амоксициллина и алкоголя на 100 процентов парализует работу печени и выделительной системы."
1274112305391951873,@lfb_ti парацетамол только сон перебивает . лучше на ночь не пить
504742712843993089,"Влияет азитромицин и на нервную систему: появляются нарушения кожной чувствительности, мигрени, нервозность, могут показаться судороги."
1223358121726414859,"@SkyTechina Бля, конечно для понижения вязкости . Типа ривароксабан, апиксабан, ну или варфарин на крайний случай."
131721885334519808,Температура 38.7 (((( ааааа( спасайте меня)) уже выпила 2 таблетки парацетамола! Может у меня птичий грипп?
616221287225131008,"Есть парацетамол, который снижает симптомы: жар и прочее. А остальное делает ваш организм. Больше ничего."
1055442958466592768,"На отечественном флуоксетине мало того, что состояние, как вечное легкое похмелье с тошнотой, так ещё и аллергия пошла не учитывая постоянную, невыносимую, слабость. Was it worth? Спрашивает Роб в моей голове. Или я схожу с ума на самом деле?"
958958888958742528,@Yuliya_Di_ @Zvezda_Adelaida А парацетамол случайно не от температуры? Лучше уж ношпу
601852534144311296,"хорошо ударно поработала на неделе полубольной. теперь у всех долгий выходной, а у меня парацетамол, температура и хождение по синусоиде."
247418260885209088,"Парацетамол, витамин С, арбидол, ингалипт, стрепсилс, ранний сон и побольше воды ! Я должен максимально быстро выздороветь"
1325823607835127808,Я не взяла парацетамол и моя шея опять болит
1311575276120408067,У жены и её бабушки третий день температура. Вызвали врача. Приехала и назначила арбидол😂
486351401954471936,Парацетамол у меня есть и у меня в голове не укладывается в каком месте он обезбаливает.
379502148125331456,пойду таблетку парацетамола выпью и спать лягу.мама щас как раз придти должна
1081799155494912003,"И только сейчас я осознала весь масштаб своей лажи на экзамене. Писала про лекарство, которое приводит к генетическим мутациям у детей, если их матери принимают его во время беременности. Талидомид. Но перипутала его с Tylenol. Что в переводе ПАРАЦЕТАМОЛ. Мне пиздец."
423618936249544704,"-попей борменталь! -это клиника. -терафлю! -это от гриппа. -слушай, я тебе что, парацетамол? Этот, как его, фармацевтал? (с)"
1186014637348868096,"@felescaerulea мне советовали парацетамоловый тест: если после парацетамола температура не снижается — значит, температура неинфекционная"
332947491693686784,"@Pelmeshka_Inc при очень высокой температуре надо пить то,что содержит парацетамол"
441167515205775360,А арбидолом невозможно травануться #жаль :с
368358587581464580,в арбидол и антигрипин явно добавляют транки.
1331168004969795584,@apashiy @EvgenyFeldman Ты в каком мире живешь? Розовых пони? Кушай арбидол и спи спакойна!
1244186922999787520,"мож я даже температуру мерить не буду, просто выпью парацетамол, а"
981858899686019072,"У меня вопрос что нужно пить от головы  Парацетамол или цитрамон  И что будет если их перепутать,там же какие-то от высокой температуры"
24543751310,"@i_maikl спасибо, но посмотрим, что скажет врач. Раньше за 2-3 дня сбивал температуру арбидолом или всякими *флю"
504219741201137664,Амоксициллин выводится почками практически в неизмененном виде способом тубулярной секреции и клубочковой фильтрации.
306979062541340673,"@Koks_Monster пздц, у всех этот мерзкий грипп(( Попробуй парацетамолом глушить температуру, чтоли."
433686743607676928,"Подозреваю что тормознутый аптекарь-наркоман продал мне свою заначку вместо арбидола, потому что кружится голова и снились круги и овалы."
1323297248437035009,"@JenyaKozaNostra @molchalyga Маркировка препаратов + паникеры, покупающие Азитромицин вместо макарон, ""лечить коронавирус"""
1236672003664470016,@fillip_ina А после пальмы - арбидолу Уже давно Гаврила знал
145132436605513730,"У Народа - митинг, у Онищенко снова ГРИПП =) Даёшь всем митингующим по пачке ""Арбидола""!?!?"
318077027502678017,"@k0t_k0t а вообще, если прям завтра надо, то парацетамол, чтобы снять темп и энергетиков, чтобы выползти из постели. Но потом будет хуйово."
702225153724432384,Бля ща после парацетамола мокрые даже трусы!
1067089932072701953,"@golubushka Много раз слышала, что сбивают выше 38,5. Но я закинулась парацетамолом. Помог ненадолго"
830841917671870464,"Попала в мир, где пьют антибиотики по каждому чиху, 37,1 лечат парацетамолом и верят в ПИЗДЕЦ КАКУЮ ЦЕЛИТЕЛЬНУЮ СИЛУ цитрусовых.  HALP"
427128158211825664,"Как же бесит реклама ""Говорят,лимон помогает от простуды,если вы уже приняли арбидол!"" Я БЛЯТЬ ЩАС ПОБЕГУ В МАГАЗИН И КУПЛЮ АРБИДОЛ БЛЯТЬ!!"
872039549182103552,"Я не знал, что парацетамол привыкание вызывает"
962983056167620608,Употребление лекарств на основе парацетамола может привести к нарушению репродуктивной функции и проблемам с развитием плода.
489723363028643840,"Пизда тебе ангина ебаная! Я позвал своих друзей: анаферон, арбидол, стопангин , септолете и лечьспатьпораньше!"
1106263889812049923,@Satisfacti_ON А причем тут головная боль? Парацетамол не от нее)))))
212980892140965890,"Просто не может быть, чтобы у меня не было парацетамола! Поскребла по сусекам и наскребла ринзу! Ура) Есть шанс не заболеть!"
369627548705382401,"@julia_babicheva 2 табл арбидола 3 р в день, ринза 1 табл от темпера, много чая с медом, аскорбинки пол пачки"
618345786909327360,выпила парацетамол и поспала полчаса на работе - температуры как не бывало=)
392396424140554240,"Так, ребята нужно хорошее средство от простуды. Парацетамол, арбидол, анаферон, ибупрофен, малина, мёд не помогают уже."
674561224416337920,кст парацетамол вещь! голова перестала болеть относительно
847588617459568641,"тепло на живот а если так постоянно,то лучше за 2-3 дня и пить в течение 4-5 дней найз, диклофенак, кетопрофен, парацетамол,индометацин"
572472771273482240,При какой температуре стоит пить парацетамол?
1226691769733132288,@svetaluch_ ЭНЕРГЕТИКИ СЕРДЦЕ САДЯТ!!!11 от создателей «коронавирус лечим арбидолом»
1294275363246419971,@Sedoffsky_spb @Natali_Vesenia @osakhalinIsland Авифавир - препарат для лечения коронавируса. Где тут про вакцину?
735878103839428609,"@GrimeGremlin а температуру пока нельзя сбивать, слишком низкая, придется мучиться. парацетамол выпила, надеюсь голова перестанет болеть"
1325476688952758273,"@MACOZR Никакие. Выписали что-то типа арбидола, капли в нос, персиковое масло, и таблетки от кашлч"
542727566554308608,@Swarenarl анальгин положи между зубов и рассасывай  или же выпей парацетамола 2 таблетки он тож снимает боль
984303485406601216,Кто нибудь принесите парацетамол или сосалки для горла я не шучу мне ебано но я не могу выйти от сюда Карла Маркса 37 корпус 3 если что
637546566761476096,"Видимо, мой организм думает, что парацетамол нужен для повышения температуры) ""Она вкинула ещё таблетку, подбавим жарку!!"""
669366323378585600,"Вообще утром проснулась с температурой, выпила парацетамол и легла обратно. Сейчас, вроде, лучше, поэтому время валить на пары =.="
10185239907,"А кто подскажет быстрый способ выздороветь? Простыл, сопли и красное горло. Молоко, мед и парацетамол?"
1224919090638282752,"@LABUNSKY Парацетамол уже принял. Кашель, горит внутри до живота. Из машины налегке выскакивал, вот и. Пектусин возьму, попью."
646785328494186499,@m_nikolskaya в протоколе отита 3дня. 5дней-если Меньшая дозировка. Но первый антибиотик-амоксициллин. Хотя сумамед на темп подейств в срок
497808086443495424,Противопоказано сочетанное применение продукта с ритонавиром в связи с повышением риска развития системного деяния флутиказона фуроата.
162948181771038720,"собирая аптечку, мама явно не подумала о валерьянке. а парацетамол  боль не утоляет. ни на грамм"
157521609962430465,"@PostRussia если вирусное Арбидол быстро поднимает, а на начальных стадиях например Грипго или просто парацетамол"
1163009623600893953,"после фервекса спится так сладко, парацетамолом сшибает с ног за полчаса.  но зато температуры больше нет."
248712140918231040,Спонсор сегодняшних твитов —субфебрильная температура и котики. СУБФЕБРИЛЬНЫЕ КОТИКИ — в пизду парацетамол!
1283029697601904644,"Ебанул 2л жидкости, таблетка парацетамола и укрылся пледом Я не планирую второй раз болеть, иди на хуй коронавирус"
889621265614614530,"Ебнула парацетамолу чтобы поспать, а в итоге мне полегчало и спать расхотелось лол"
25201636183904256,@turubar лучше иммуностимулятор вроде имудон. Арбидол профилактическое средство и не особо хорошее. Тамефлю можно при гриппе
1164255622017277953,День без успокоительных считается удачным сегодня был ещё и парацетамол от боли головы
1280578874917687296,"Температура 39. Парацетамол не очень помог. Лежу в одежде под одеялом, потому что мерзну"
576705282572738560,"@SamPavlov @leprasorium я пил парацетамол от слабости,как дешевый аналог колдрекса (он мне помогает) когда надо было усердно работать.Фигня"
345364409889214464,"Сестренка жалуется что ее NOTE 2 греется: ""Будто температура у него поднялась"". Предложил облить его парацетамолом."
306502162442227713,"Болит горло и весь день дергается глаз((( ново пассии не помогает, надежда на арбидол и мед м молоком"
296274649942212608,"@svetakoreneva я вчера лежала и ела арбидол, долго лежать нельзя) сегодня уже просто как простуда сильная"
503788924532449280,Не стоит в целях снижения температуры подавать парацетамол.
1298528817347207168,@kaononaii даже порошка от простуды или хотя бы парацетамола???😭
5294652095,"@dze В качестве профилактики медики рекомендуют принимать кагоцел  или арбидол, или альфа и гамма интерфероны."
982386960231813120,"@kommunar_ хорошо Таня я иду спать,выпей парацетамол,а лучше всего разжевать и выпеть с чашкой воды(быстрее собьет температуру) и терпи."
301278258987663360,"Я не выпила успокоительное. Теперь до ужаса болит голова. Выпила ""Парацетамол"", но легче не станет.. Спасибо физ-ре за это."
557271920614588416,@inscher1 даю арбидол   тавегил  не помогает другого мальчика укусила собака за руку   тоже не знаю чото делать
785156536112930816,"-Давай начнем отношения? -Ром,у тя температура, вот тебе ацетилка и парацетамол,я домой.  Или о том как Даша отшила парня,  который ей нрав"
387070956751314944,@shouldgo ну в данном случае я тебя неправильно понял. Думал ты иммунотерапию затеял проводить БАДами навроде арбидола от простуды
1245667616955531264,"@kroubyvada да, вчера вызывал. выписали арбидол, парацетамол, стрепсилс и эвкалипт от боли в горле."
1219568490539032580,"@ustavshiylawyer ""Препараты от простуды и гриппа"" - очень обширный список. Чаще всего это парацетамол в разных видах))"
725088311119892482,"Парацетамол не может Имбирь поможет Поставь меня на ноги, пж. Избавь меня от ССС🙏"
173133807640260608,"Поиграл чуть-чуть. Не плохо, кстати, поиграл. Болит шея. Температуры нет с тех пор, как днём парацетамол выпил. Спать бы пора. Твитер виснет"
483253194798399489,"4-ый день лежу дома с температурой. Позвонил в больницу, посоветовали лечится парацетамолом. А если через 2 недели не полегчает – на приём."
720537806028861445,"@j_byka пей ""амоксициллин"" и брызгай на гланды ""люголь"", ангина пройдёт за 2 дня"
227478786894090240,"Хамам, парацетамол и чай с медом -- простуда уходи."
1072568281863737346,"@chuchmek @badgercat Я сейчас иногда при температуре даю ибуклин юниор – ибупрофен + парацетамол. Правда, помогает через раз."
562615466904924161,"@marina__kim пропила антибиотик амоксицилин, сироп от кашля вайфекс, тайлолхот, парацетамол, диклофенак, хлорофилит, септолете, зиртек и тд"
279601226897846273,постоянно под арбидолом и уже неделю сижу на сиропе от кашля периодически барыжу терафлю возможно перейду на аскорбинки . так и живем
862213700396208128,"@littlebitch Ничего не делать, валяться и пить побольше. От него лекарств нет.  Если жар и тяжело (38,5°С+), то парацетамол, он без рецепта"
467308995137798145,"шта со мной? сегодня была температура 39, боже я так перепугалась что заболела,что аж выпела 2 тебл парацетамола,нимесил и 2 табл от кашля"
247439786984497153,"@YuliaFray парацетамол 2таблетки от температуры, полоскание горлышка,много сна,и то,что назначит уже завтра врач)попровляйся,Юлечка!)"
1276067697047015424,"@SabinaWay Просто страшно, когда люди левофлоксацин скупают и пьют его просто при температуре и головной боли. А это резервный антибиотик."
1259814020346982406,"На радио крутят рекламу арбидола, как отличного средства от ОРВИ. Лол какой-то."
1041782244833157120,"голова болит так сильно, что ни пенталгин, ни нурофен, ни парацетамол не помогают  чувствую, это конец конца"
1319353789489516545,"@_Kramatorskiy_ Сбивай парацетамолом. Если кашель, то сатурацию контролируйте."
1253722056983818241,"@aitolkuni Больным парацетамол,  а себе они , кажется, охренин подсыпают."
439047616580845568,теперь ещё парацетамол перестал действовать ска голова болит мне плохо
786766453412360192,@hennyyang это такая температура даже при том что ты выпила парацетамол???
526433347091046401,И всё-таки прививка от гриппа не всем одинаково полезна. Привет арбидолу и тера-флю😷
1067867187434741765,чуть не выпила парацетамол вместо цетрамона(или как он там)   щас бы ждала пока голова перестанет раскалываться ага
147392816920788992,"Закинулась арбидолом, чаем и малиновым вареньем. Спокойной ночи твипл! Пусть за ночь ко мне придет хоть чуточку везения и удачи.."
697412296906186753,Прием парацетамола во время беременности повышает риск астмы у ребенка  #life
1278002709346553857,"Тот момент, когда температура 38,2 а у тебя нет бабок даже на парацетамол или терафлю ебаное."
421393750121005057,"Парацетамол не помогает, температура растет только. Да что за.."
275380652407414786,@ThePaulUptime Разбор механизма повышения темп-ры тела в общем. И механизм действия парацетамола в частности. Мне было интересно понять :)
583846511450128384,"Спешу вам доложить, что лучшее средство от головной боли - парацетамол"
648752407707549696,"@evergreen_dn индивидуально.надо пробовать.смотря,какая инфекция.если вирус-теоретич.парацетамол и содержащие оного.или ибупрофен."
356713083294593025,"Закинулся пачкой аскорбинки и капсулой арбидола, надеюсь, насморк пройдет поскорее."
175851891073363969,@kot_rlz Я домой пришёл с соплями и температурой. Но уже на ногах: парацетамол - наше всё. И ты выздоравливай.
1064236554548260864,"Тот самый момент когда у тебя аллергия на парацетамол  И у тебя есть выбор, Гореть или захлебываться в крови. Победитель 👍"
298025391476580352,"Реки соплей, ёба-боба! В 100500й раз убеждаюсь, что надо держать НЗ арбидола в доме.."
375164405920837632,"Знобит весь день. Дайте мне арбидола и чая с трын-травой, может полегчает"
375665180489039872,"@ludi_vokrug да уж, когда от температуры бред начинается это ужасно. Парацетамол - сила (снова в сознании :D)"
426732203943682048,"Принципы английской медицины: Болит горло-парацетамол Болит нога-парацетамол Содрал коленку-парацетамол у нас в школе так,только с углем"
266073116621565952,В аптеке от начинающейся простуды и нясморка предлагают арбидол и гомеопатические препараты. :)
1259883292473659395,"Голиковазаявила: Летальность от коронавируса в России в среднем в 7,4 раза ниже, чем по миру в целом. Арбидол - сила. ЗОШ - могила"
267381098521178112,"Чатик, чем сбивать температуру, если нельзя парацетамол? (Гастрит никуда не делся, но появилась ОРВИ, болею четвёртые выходные подряд)"
1285620975099416576,@k_ollga @Isaevnnov Пока Арбидол выпил. И чаек с лимоном. Попозже померю температуру
124376950096674816,"1000 р. истратил на лекарства, а сбить температуру помог лишь двухрублевый парацетамол!"
599212654859804673,"Пирожок смог нагулять простуду и теперь так горяч, что скоро уже испечётся. Горячие пирожки! Налетай! В гости с парацетамолом приезжай."
543452991148523520,@ngoduyeva парацетамол и витамин ц спасет тебя
379341228258897921,"@naran_official арбидол ) для иммунитета . А если болит горло , то йокс"
192660767051485184,@ra_ta_ta_na амоксициллин очень помогает. 3 раза в день после еды. У меня через 2 дня стало мягко в горле
936886770939060225,"Мой батя в конец поехал головой, говорит, что бы я лечил ангину парацетамолом. Ангину. Парацетамолом."
304331980445741056,"@NChistovskaya антибиотики хорошие, не надо!)Про парацетамол согласна, просто ничего больше от температуры дома не было и кстати сбивает"
722241350607966208,"ебучее горло и насморк, лучше бы у меня как обычно температура была, которую я сбиваю 2-4 таблетками парацетамола"
1148888682738475009,@quintocolumno Уже 4 Парацетамола съел со вчерашнего вечера - не помогает. От холода колотит
810228476129275905,"Сегодня были третьи сутки,как у меня болела голова,но четвертинка парацетамола меня спасла и мой насыщенный день)"
21973740500,"@seltsame Не знаю даже, что сказать. Может простуда просто сама начала проходить и без арбидола. А может только тебе не помогает, да."
1268921426905649153,"Препарат против коронавируса авифавир будет в России бесплатным в рамках ОМС, доложил Путину глава РФПИ"
512854668092137473,"люди, которые на полном серьёзе обсуждают арбидол, говорят что имбирь при простуде-это фигня"
1181961451721887751,"просто а почему и не сделать такую коробочку для мужчин? типа да, тампоны и прокладки им ни к чему. но там же помимо этого лежит туалетная бумага, дезодорант, лоперамид (от поноса), парацетамол (от головы), всякие салфетки и тд и тп"
495123765160734720,"Воспитанно склоняющийся, но не всухую не угрожающий парацетамол неслаженности пришивает неупомянутое ограбление одолевающей эмоцией."
717745245769871361,Я хочу выкашлять себе лёгкие. Парацетамол и сооон
592619768068341760,Минут 20 назад выпила парацетамол. Вроде полегче стало. Уже голова не болит и глаза. И слабости нет такой
1095739251734573061,"Честно, мне смешно Меряю температуру, думаю ""о, она спала, наверное"" Хер там. Поднялась до 38.2  Выпила парацетамол"
1222531440606359552,@MERV88832800 Арбидол никуя не лечит даже в целях профилактики
126933343169298432,"@aquatek_filips фармацитрон рулит. И не дает неприятной сонливости как другие порошки, что с парацетамолом"
575326726475087872,"Голова болит, а можно только парацетамол"
852821988624146432,"Сука голова болит, а таблетки пить нельзя из-за чертовой аллергии на обезболивающие. Ни анальгин, ни аспирин, ни парацетамол Н И Ч Е Г О"
1239758292513161217,"@_london_tea_ Попробуй принять парацетамол  Мне помогает бывает  Хочу спать, на парах сижу"
461918475456643072,надеюсь пачка парацетамола избавит меня от головной боли
616258401341960192,"Как донести до моих одноклассниц, что фоткать парацетамол и руки с порезами это не круто, это мейнстрим"
914897792677662720,"Интересно, усилится дополнительный эффект «снятия эссенциальной тоски» парацетамола, если его с валерьянкой сочетать? Но хоть голова пройдет"
1241942216379183108,Меня интересует как лечат наших подтверждённых? Как обычное ОРВИ? Какие лекарства дают? Парацетамол и антигриппин? 🤔
1238431957941452801,"@lentaruofficial Ахуенно успокоил. А не проще у России «арбидол» купить, как это сделали китайцы?"
267242832765534208,"Не холодно было маше гулять ночью вдоль каналов туда сюда, теперь ешь парацетамол и пей сиропчики и спи спи спи"
396301097473548288,"в наше время стало модно шутить про наркотики, хотя максимум,что вы могли употреблять,так это парацетамол при простуде,мейнстримные бляди."
1163368073740599296,"Ну в целом выгляжу я сегодня просто ужасно. Я так зла, что даже прозак не смог меня успокоить."
1215153524801261573,@vedmich Выздоравливай! Я блевал от такой температуры. А потом парацетамол опустил до блаженных 38.3
717762918767599620,@Barashek10 тайский парацетамол за пол часа температуру сбивает
8187201897,"От простуды — арбидол с непонятным действием, мутным прошлым и туманным будущем, от горла — ациллококцинум и тонзилотрен —&gt;"
296623629402251264,"Выпил парацетамол, температура упала  и я на Тви!"
